	DateTime	Tweet Id	Text	Username
75	2022-05-24 22:43:30+00:00	1529231645261324290	"↘️⬇️⬇️⬇️ 🏀TONIGHT 🏀⬇️⬇️⬇️↙️
@andre 🔴 Jordan Poole 🔵 @thekidet https://t.co/9wUgT2B1p0"	LeBatardShow
76	2022-05-24 18:55:59+00:00	1529174386644856835	He’s being a writer again … — Dan https://t.co/piwFT6e6Oy	LeBatardShow
77	2022-05-24 16:28:00+00:00	1529137146929549312	"“Heads need to roll right now.” - The Duke @billygil drops a Dukie Bomb on @roybelly, @__ChrisCote, and the Florida Panthers. #TimeToHunt 
🏒 https://t.co/vj0bFXyOBH
🥅 https://t.co/2MdaM3y5jA https://t.co/4MTCMQmybn"	LeBatardShow
78	2022-05-24 15:49:11+00:00	1529127379322474501	"“The superstars on this team deserve a huge amount of blame…I frankly don’t share Mike’s perspective on feeling positive about this team.” 
- @ChrisWittyngham on the Florida Panthers’ elimination. #Rawr 
🥅 https://t.co/vj0bFXyOBH
📺 https://t.co/2MdaM3y5jA https://t.co/LzKuvXYo6w"	LeBatardShow
79	2022-05-24 15:34:11+00:00	1529123601978368001	#poll Do cars tend to explode?	LeBatardShow
80	2022-05-24 15:17:17+00:00	1529119349889503234	"“I do not regret wanting the Tampa Bay Lightning.” - @MichaelRyanRuiz on the Florida Panthers being swept after such a promising season. #TimeToHunt  
🏒 https://t.co/vj0bFXyOBH
📺 https://t.co/2MdaM3y5jA https://t.co/X47MLvAK6a"	LeBatardShow
81	2022-05-24 14:22:22+00:00	1529105532371476482	"“Women’s sports are hot right now.” - @McNuttMonica and @ReneeMontgomery have an in depth conversation about the importance of female representation in today’s society. 
@MontgomeryCoPod @sirenagrace_ 
👑 https://t.co/d0ZpUnHt5P
👑 https://t.co/FborcgH2hu https://t.co/RRd59el6fm"	LeBatardShow
82	2022-05-24 14:06:54+00:00	1529101636492304384	"#STUPODITY Scott Van Pelt joins Stupodity to discuss the PGA Championship, getting confused for Rex Chapman at the airport and to play it cool about his relationship with Max Homa.
📸 https://t.co/8sjs709QJf 📸 https://t.co/F9ohlOF9be https://t.co/dQzF465RtI"	LeBatardShow
83	2022-05-24 13:43:39+00:00	1529095788726571008	@babyballa44 @jessica_smetana https://t.co/Ry7y2GsdqQ	LeBatardShow
84	2022-05-24 13:43:14+00:00	1529095680945442818	@jessica_smetana @babyballa44 https://t.co/z3CWuPmqjZ	LeBatardShow
85	2022-05-24 13:40:58+00:00	1529095110918651912	"#CINEPHILE Better Call Saul. Director &amp; college friend of Adnan, @directedbyRT joins us to discuss his show. Will Arnett has it figured out. Chris’ B-Day celebration. This Is 40. Adnan went to Chippendales?! 
🎬 https://t.co/WrWOfxfGAV 🎬 https://t.co/N9ogO225JY https://t.co/BKsad2RRci"	LeBatardShow
86	2022-05-24 13:25:12+00:00	1529091144046485504	"“I took ‘Celtics in 6’ this morning .” 
- @MichaelRyanRuiz https://t.co/KeDNTqhgEZ"	LeBatardShow
87	2022-05-24 03:16:37+00:00	1528937987110756352	@KenTremendous https://t.co/qnkdwfOkLV	LeBatardShow
88	2022-05-24 01:59:05+00:00	1528918478182404097	https://t.co/C9MoR77lMY	LeBatardShow
89	2022-05-24 01:46:50+00:00	1528915392596426752	https://t.co/0OKLetda5f	LeBatardShow
90	2022-05-24 01:35:58+00:00	1528912658002497543	I’m not kidding when I say Boston should lead by about 40 more points than they do — Dan	LeBatardShow
91	2022-05-24 01:35:56+00:00	1528912652826714112	Same. https://t.co/RysLfjqO4L	LeBatardShow
92	2022-05-24 01:14:55+00:00	1528907362224021504	@nba_paint @mikegolicjr https://t.co/00FV3xLZAd	LeBatardShow
93	2022-05-24 00:56:48+00:00	1528902803254652928	https://t.co/DcetqREwxr	LeBatardShow
94	2022-05-24 00:51:25+00:00	1528901448343379969	@KenTremendous https://t.co/Y63miFRDRm	LeBatardShow
95	2022-05-23 20:39:20+00:00	1528838009017204744	"“Charles Barkley getting off a horse.”
Funniest Thing From The Sports Weekend 
Presented by @cbdmd_usa 🌱
🪴 https://t.co/Gd3w1jp0n5
📺 https://t.co/2MdaM3y5jA https://t.co/nOZMBHxs9W"	LeBatardShow
96	2022-05-23 19:29:23+00:00	1528820405066153985	"Special thanks to Jimbo Fisher for stopping by and clearing up some of the poisonous rumors surrounding he and Nick Saban.
🎙 https://t.co/DRJ1rmazAk
📺 https://t.co/2MdaM3y5jA https://t.co/rxNbw1Ry33"	LeBatardShow
97	2022-05-23 19:07:46+00:00	1528814966551334918	"""Bobby Bowden would have said – Mrs Met, she is snatched."" – fake Jimbo Fisher had words today for Nick Saban, Bobby Bowden, Steve Spurrier, lap dances and Mrs. Met 😂@jessica_smetana 

📺 https://t.co/fQiv9y0qYq https://t.co/6e8MXILnBd"	LeBatardShow
98	2022-05-23 19:02:53+00:00	1528813736479404034	"The @F1 minute with @jessica_smetana🔥 
🏎 https://t.co/DRJ1rmazAk
📺 https://t.co/SpZdHNErYT https://t.co/WbLFyBziCj"	LeBatardShow
99	2022-05-23 18:36:50+00:00	1528807181881057280	"“How about JJ Redick put some respect on Bob Cousy’s name.” - @Stugotz790 right before @DarthAmin dunked on him and won the argument. 😂😂😂
🏀 https://t.co/DRJ1rmazAk
📺 https://t.co/2MdaM3y5jA https://t.co/7ceRv1xeLH"	LeBatardShow
100	2022-05-23 17:05:35+00:00	1528784217294917632	"“I’m total bullshit.” - @Stugotz790 as @billygil catches him in a lie about if he would rather coach his daughter or Lebron James. 😂😂😂 #ChickenTime 
🐓 https://t.co/XM5NEVoWfY
📺 https://t.co/2MdaM3y5jA https://t.co/VksQ9DNHAQ"	LeBatardShow
101	2022-05-23 16:43:54+00:00	1528778759956217856	#poll Is an ice cream scoop a good wedding gift?	LeBatardShow
102	2022-05-23 16:12:08+00:00	1528770766459781120	#poll Is Friday the weekend?	LeBatardShow
103	2022-05-23 16:09:41+00:00	1528770149142220801	"“You guys are on a huge radio show complaining about how the Heat aren’t getting enough coverage…it’s insane to me.” - @jessica_smetana is back and she is fed up with Miami Heat fans’ sports persecution complex. 😂😂
🤾‍♀️ https://t.co/wDjQYvccCe
📺 https://t.co/2MdaM3y5jA https://t.co/TQWRpamRuI"	LeBatardShow
104	2022-05-23 15:58:04+00:00	1528767225460625408	https://t.co/boC8domqyu	LeBatardShow
105	2022-05-23 15:52:57+00:00	1528765936622354435	#poll What does JJ Reddick know about making ends meet?	LeBatardShow
106	2022-05-23 15:45:15+00:00	1528764001190027264	"“The Miami Heat played an overwhelming first half of basketball and the whole halftime analysis on ESPN was about the Celtics.” - Dan on the disrespect of the Miami Heat.
☘️ https://t.co/wDjQYvccCe
📺 https://t.co/2MdaM3y5jA https://t.co/S5zjs1lvQL"	LeBatardShow
107	2022-05-23 15:44:00+00:00	1528763687900692480	#poll Does Termine have friends?	LeBatardShow
108	2022-05-23 15:30:17+00:00	1528760236139499520	"“Little D*ck Energy.” - @billygil chimes in on #Heat vs #Celtics. #DukieBomb 🤦‍♂️😂
🤏 https://t.co/wDjQYvccCe
📺 https://t.co/2MdaM3y5jA https://t.co/cmxE4q9WcK"	LeBatardShow
109	2022-05-23 15:12:23+00:00	1528755728504311811	"“They’re a bunch of fakers…they should not be allowed back on the court.” - @Stugotz790 on the Celtics potentially faking injuries so that they can have cool ‘Willis Reed’ moments. 😂😂😂😂
☘️ https://t.co/wDjQYvccCe
📺 https://t.co/2MdaM3y5jA https://t.co/AjdR7DsqNz"	LeBatardShow
110	2022-05-23 14:54:03+00:00	1528751117764640770	"“3 for 14 with 10 points is an alarming no-show” - Dan on Jayson Tatum’s game 3 performance.
☘️ https://t.co/wDjQYvccCe
📺 https://t.co/2MdaM3y5jA https://t.co/VSDycFikJ1"	LeBatardShow
111	2022-05-23 14:38:55+00:00	1528747306337583104	"“He can’t do everything by himself, he needs some help.” - @Stugotz790 on 
Al Horford as Dan fights through a few technical difficulties.
☘️ https://t.co/wDjQYvccCe
📺 https://t.co/2MdaM3y5jA https://t.co/67Yon0oEaS"	LeBatardShow
112	2022-05-23 14:35:49+00:00	1528746525278584834	#poll If Magic Johnson stabbed you in the back with a wink and a smile would you be complimenting the knife he used?	LeBatardShow
113	2022-05-23 14:34:21+00:00	1528746156519456768	#poll Have you ever walked into the pool with your phone?	LeBatardShow
114	2022-05-23 14:14:58+00:00	1528741278548205569	#poll Is this a house money game or a gravy game for the Heat tonight?	LeBatardShow
115	2022-05-23 14:14:10+00:00	1528741080954458121	#poll Can you lose the game when you have two Willis Reed moments?	LeBatardShow
116	2022-05-23 14:13:05+00:00	1528740808052162566	#poll Should a Celtic be allowed to go back into the locker room and then come back onto the court?	LeBatardShow
117	2022-05-23 14:12:10+00:00	1528740576178360320	#poll Do all the Pjs get up in you?	LeBatardShow
118	2022-05-23 14:11:53+00:00	1528740504132788225	#poll Does PJ Tucker get up in you?	LeBatardShow
119	2022-05-23 13:06:45+00:00	1528724112830607361	"#SouthBeachSessions ft @FrankBruni 🖋
🎙 https://t.co/M5RZgQ0Sro 🎙 https://t.co/ttzerEY1Ms https://t.co/QiHjbSjnfX"	LeBatardShow
120	2022-05-23 03:35:02+00:00	1528580236874489856	https://t.co/KrhmzautZ0	LeBatardShow
121	2022-05-23 03:19:46+00:00	1528576392341950464	🤯 https://t.co/TKHi4cBWaZ	LeBatardShow
122	2022-05-23 02:57:54+00:00	1528570892313296898	https://t.co/BCOYIYBF5G	LeBatardShow
123	2022-05-22 22:32:04+00:00	1528503992027860993	"#PointForward @andre and @thekidet will be joined by @Loon_Rebel5 for the first-ever LIVE  recording of @PointForward4 
💥💥💥💥💥💥

🗓: tonight 

⌚: After Game 3

📍: TikTok (LIVE)

🔗: https://t.co/GAnCOvsCwt https://t.co/aCZxOW9C2A"	LeBatardShow
124	2022-05-22 17:15:14+00:00	1528424257428004866	@KenTremendous https://t.co/p2uTlp80ko	LeBatardShow
125	2022-05-22 13:02:34+00:00	1528360674174423041	"I’ve seen a Heat team with 8 available players beat MJ’s 72-win Bulls.
I’ve seen LeBron’s 45 in Game 6 to rescue the blueprint in Boston.
I’ve seen Wade rally from 0-2 down to take crown from Mavs.
What I have NOT seen is a grittier Heat performance than the one last night. — Dan"	LeBatardShow
126	2022-05-22 03:18:48+00:00	1528213763589124096	The balls on this Heat team, man. Withstood Smart return, Tatum return and a 30-12 free throw disparity on the road.  Withstood Butler injury and Herro playing so poorly he was benched. Can’t believe they won that game. — Dan	LeBatardShow
127	2022-05-22 02:55:18+00:00	1528207846869024768	End of this game is just going to be Haslem playing one on one against Kornet with assorted body parts strewn all over the court — Dan	LeBatardShow
128	2022-05-21 00:19:35+00:00	1527806271700738048	"Meadowlark #WNBA Coverage
@ReneeMontgomery @AtlantaDream https://t.co/vgPBSow7a4"	LeBatardShow
129	2022-05-20 21:40:05+00:00	1527766132559646722	@KenTremendous https://t.co/2PhFV37iiy	LeBatardShow
130	2022-05-20 17:20:11+00:00	1527700727036096512	We won! — Dan  https://t.co/TbasuXdJUe	LeBatardShow
131	2022-05-20 17:14:56+00:00	1527699407088537606	@mfaith24 @OKJohn33 @BillyCorben @ScottNover @DraftKings We didn’t go woke. We’ve always been the same thing, long as we’ve been doing it. Since the very beginning — Dan	LeBatardShow
